-1.844300976082882682e-01,-8.284743431669763791e-02,-2.484767002787398038e-01,-3.321167850874184313e-01,-1.839628524519532071e-01,1.664455176996011698e-01,-2.576945696408798336e-01,-3.993072677880534771e-01,-2.580224365267483888e-01,-2.992573724636045651e-01,-5.298836822520635037e-01,2.366268347285208767e-02,1.324971011378837382e-01,1.379839070106101684e-01,2.974563611346547898e-01,2.562878167686644670e-01
-1.445297527639703983e-01,-4.503401447075611186e-02,-2.326126605512682799e-01,-3.115181853717315930e-01,-1.608032248125678687e-01,9.095228254279447144e-02,-1.729193544384444725e-01,-4.741957542639446688e-01,-2.559530945498645349e-01,-3.843788959671781691e-01,-5.559231562845970975e-01,-2.598674827217702793e-02,8.865085371667594250e-02,1.275353761855126666e-01,2.948263123797807972e-01,1.992474593410204220e-01
-2.682129130909248205e-01,-8.425533009696903330e-02,-3.521341573481514553e-01,-3.738172795215781163e-01,-1.515353388591975381e-01,2.830963342398074012e-01,-3.987795289839424218e-01,-3.206077515393295774e-01,-2.585107457927806052e-01,-1.676220398431508274e-01,-5.478834246250002815e-01,1.273797435017967883e-01,2.444454643544987094e-01,9.067739064269363103e-02,3.619930142981461763e-01,3.935567853449095654e-01
-2.657478908598979173e-01,1.140825374839172374e-02,-2.344482827539717817e-01,-3.227913423717125863e-01,-1.059185493998570232e-01,1.074076233028056770e-01,-2.812394474407279299e-01,-4.792458646680518020e-01,-4.132881696387783466e-01,-3.390869288895878575e-01,-6.409767487038801059e-01,-1.392939378496854154e-02,2.727305907538404295e-01,1.521781493822577103e-01,3.911286663054447943e-01,2.251574170638131478e-01
-2.912397578716097168e-01,-2.745667625867967421e-01,-3.369967899486672747e-01,-3.981106318864577887e-01,-2.666729844506731673e-01,3.557340130081119711e-01,-4.477366109513467030e-01,-3.953288878540642259e-01,-7.452039785520575554e-02,-2.376192289297562321e-01,-5.065550063831586458e-01,1.583354615111381425e-01,-6.504844557154229601e-02,1.140604710797099575e-01,2.212517265542060796e-01,4.318438981194387960e-01
-3.584376499745339784e-01,-1.464022515483228148e-01,-2.959232749975228005e-01,-4.502824145161002933e-01,-6.714935486232387341e-02,-5.887847146195440608e-04,-2.789898000297547642e-01,-3.591238170285003806e-01,-2.729911809947846990e-01,-4.987028098496885664e-01,-7.227737724109325468e-01,-1.303177870675704779e-02,1.982060530098018747e-01,2.375669313886829004e-01,3.187609931775248207e-01,1.136135716038270127e-01
-2.423182716675588988e-01,-1.363820727069031680e-01,-3.090475716359214475e-01,-3.443932172143280845e-01,-1.816785268957505084e-01,2.758025012082535032e-01,-3.795727357630543919e-01,-3.776888083023865472e-01,-2.157946816494126230e-01,-2.378555993122042633e-01,-5.152890217415101448e-01,1.183641958187661436e-01,1.013146221095437421e-01,7.550261354688950211e-02,2.954560649212924495e-01,3.617181837594946603e-01
-6.302680549276419575e-02,-3.698805725654334409e-01,-3.365826609587331819e-01,-3.823696215061688775e-01,-4.368664213727995183e-01,2.557814228728513273e-01,-1.882788022232355918e-01,-6.074636422613031161e-01,2.511092848030151981e-01,-6.626406507730165929e-01,-5.534805611944790815e-01,5.116939000100690499e-02,-5.653157477995581770e-01,2.970789665567367260e-02,5.090173770969182165e-02,3.299396210179327826e-01
-1.757015836317827873e-01,-2.542909546691036748e-01,-2.869629522487116002e-01,-3.623838862579482067e-01,-2.903230274769384445e-01,9.261536494106836770e-02,-1.584947890693750583e-01,-5.339870193000877396e-01,4.050536677016119969e-02,-6.225973027668012527e-01,-5.748857609725939177e-01,-3.721995197877619316e-02,-2.971734238993856136e-01,1.301502649599494688e-01,1.348048469878441458e-01,1.595581883540383716e-01
5.911342059601818605e-02,-4.246484974843496851e-01,-3.959936407087081833e-01,-4.113090183296462810e-01,-5.947247059763733912e-01,2.089901295309735119e-01,3.561967341889819144e-02,-7.790422630008100313e-01,4.820180219330701954e-01,-1.024392953623826097e+00,-6.856101320814163014e-01,-5.844576790808452688e-02,-9.707896042847474760e-01,-2.387946001493799347e-02,-8.454693963733118933e-02,3.019894157109302424e-01
-6.251387158516706621e-02,-5.365240591937213699e-01,-3.987734547332358881e-01,-4.611763220834038668e-01,-5.940473457819134273e-01,3.187950678986300468e-01,-8.972342394878031480e-02,-8.105150407813509483e-01,5.198641661728575780e-01,-9.366096094151814544e-01,-6.330079574019460420e-01,4.529136792319247984e-02,-9.624692028958569123e-01,-6.698640464875771361e-02,-7.531866398328754264e-02,3.213336960488066274e-01
-5.948953134963453487e-02,-4.365259222003449735e-01,-3.160943302775907626e-01,-3.943827712874304336e-01,-4.695610391143755780e-01,2.632848139758242612e-01,-1.581972484754841923e-01,-6.018417166407473706e-01,3.058393019413560565e-01,-6.670710108144048966e-01,-5.291302891061324676e-01,3.781149685924970610e-02,-6.597943410720585877e-01,1.913131760989941060e-02,2.861958443210416148e-02,3.123790517587753945e-01
3.086611038220695921e-02,-4.251687394348833693e-01,-3.379599815151987929e-01,-4.155362531370305201e-01,-5.040440533279902935e-01,2.197593396297057855e-01,-2.876567033829724451e-02,-7.048775036791189441e-01,4.114143144472576230e-01,-8.461883598209506419e-01,-5.847019795866745806e-01,-2.170745182224316505e-02,-7.993145404213640726e-01,1.051380585333399828e-02,-4.395196258143648643e-02,2.739316282669566616e-01
-7.818476046140107605e-02,-6.338837508529771014e-01,-4.116243967329090703e-01,-4.889905818834279216e-01,-5.574856768399019114e-01,3.983890621785416974e-01,-2.748924078591531428e-01,-8.416108594838707102e-01,4.677597230087979230e-01,-7.795222470889571209e-01,-5.933016019328674062e-01,1.406892631713295982e-01,-8.019408142555686236e-01,-3.030470310621000141e-02,3.902681887274335026e-03,3.716933625607488634e-01
-6.778094338895350457e-02,-6.121391849940993612e-01,-4.320353208294763769e-01,-4.974617705339380302e-01,-5.471752041484885254e-01,4.638726874179213699e-01,-3.113053770622338234e-01,-8.449679556811238168e-01,4.587203677283785419e-01,-7.174437245892031356e-01,-5.448186842048096112e-01,1.904976033994921214e-01,-7.763155943205186649e-01,-5.021519536855997834e-02,2.335592342973321842e-02,4.007338215775818613e-01
-2.491269305227055697e-01,-3.114863670824389308e-01,-3.197106233125322494e-01,-3.851333251024067761e-01,-3.348969480376280394e-01,2.593203433541413361e-01,-2.624965600176027425e-01,-4.440176223308883174e-01,1.107703007695142738e-01,-5.079411463862567588e-01,-5.350086734016199497e-01,1.056245829054520691e-01,-3.570989166488000022e-01,8.814704922956154154e-02,1.235597159841378273e-01,3.334631195443734097e-01
-1.829788243091284572e-01,-3.400009340412397333e-03,-2.684980468884008986e-01,-2.870504039497004944e-01,-2.044955828671468356e-01,2.879966922913179683e-01,-3.251816320673842631e-01,-4.658745129847751687e-01,-3.775540331465379040e-01,-1.284948870203018456e-01,-4.875381067554979131e-01,8.137610721042133621e-02,2.661853335141649013e-01,4.829091912010215204e-02,3.996422527109237399e-01,3.805669410869884639e-01
-1.603933486625206961e-01,5.705617309750553312e-02,-2.467063723521246699e-01,-2.376973258084383589e-01,-1.873023087652874175e-01,1.855591650497597778e-01,-2.328162979382655817e-01,-5.566245277613154352e-01,-4.065827129733586842e-01,-2.255576383403422869e-01,-5.326233648793496922e-01,1.475511668861829301e-02,2.290271908343398388e-01,5.498581196466755666e-02,4.067178261315695376e-01,3.430375595342713968e-01
-1.683121085364998604e-01,1.240617048902712511e-04,-3.083266797705528361e-01,-2.954449868734769780e-01,-2.228710923100992169e-01,2.833345892525797605e-01,-3.662380173462417288e-01,-4.709859721763932638e-01,-3.967444416997674694e-01,-1.650372009608228885e-01,-5.418730257012136509e-01,7.013837723556284875e-02,3.670988752071672190e-01,7.382696640283932521e-02,4.382894301434732687e-01,4.307225525613743167e-01
-3.491547021397820583e-01,-1.498317334688034630e-01,-3.199013211896482578e-01,-3.695385260495730462e-01,-1.600288188790899846e-01,1.446064814686779942e-01,-3.078395728464047854e-01,-4.521316207214056693e-01,-1.931213494476376469e-01,-4.773491858113900199e-01,-6.913968888303204663e-01,3.766003076003425487e-02,5.172183573990879468e-02,1.958832806090593792e-01,2.970892882985844974e-01,2.456479016842815499e-01
-3.996435967645347032e-01,-2.085266183240130911e-01,-3.215233977191191972e-01,-4.004894888309738499e-01,-1.666859590111032241e-01,1.042153137454778361e-01,-3.132950954496557250e-01,-4.134008161528832659e-01,-1.605368531299394275e-01,-5.718531561516196904e-01,-7.123702467715390396e-01,3.368326671890228829e-02,-2.825679057673756434e-02,2.120386881140439994e-01,2.563918088632694547e-01,1.985993592692036069e-01
-4.762196612768204718e-01,-2.652794669099082236e-01,-3.247199477108869692e-01,-5.055150398337621143e-01,-1.071521379397939733e-01,-1.773870639569060520e-02,-3.146688687356450909e-01,-3.071983230281651323e-01,-1.485997202978994181e-01,-6.669111950921684517e-01,-8.366284829788875888e-01,-2.086336367643689543e-02,5.605548448445170882e-03,2.704240162331387198e-01,2.440854942706967012e-01,1.096741483309918302e-01
-4.013733624471997885e-01,-3.726258888358391363e-02,-2.897210828325367804e-01,-4.418843381924140723e-01,1.775866858070161702e-02,-3.972949053191204838e-02,-2.902662064246018248e-01,-3.588235431010269871e-01,-4.661141201589949490e-01,-4.653398579550875880e-01,-8.352153931064166814e-01,-5.294888984692171924e-02,3.907353309525982143e-01,1.933567783516126071e-01,4.050673916034120414e-01,9.636272776253210215e-02
-5.024099386273760404e-01,-8.245597802400361775e-02,-2.813531668372779571e-01,-5.430328479968052902e-01,2.973153935329376704e-02,-7.565836373606782406e-02,-2.859643112782739305e-01,-3.699432587188089538e-01,-4.446843286753980329e-01,-6.044973457803067829e-01,-9.029871213386113649e-01,-8.658661405737222427e-02,3.823880292014651405e-01,2.586155376255581118e-01,3.879105690152433450e-01,9.700175049989394685e-03
8.202915795496883156e-02,-4.514965692343396730e-01,-4.550098943962490039e-01,-4.598448239544595251e-01,-6.756992737421904094e-01,2.115144081008556720e-01,1.018332001657105135e-01,-9.360833827982837363e-01,5.881905731004917204e-01,-1.172526303333516040e+00,-7.473162095040641884e-01,-7.762933569496827113e-02,-1.169105030859539651e+00,-7.008858223492576978e-02,-1.078968488831836686e-01,3.262545136066072327e-01
2.244209348845711480e-02,-5.334939785831424031e-01,-4.537957277092090624e-01,-4.981005505721454729e-01,-6.871126277503663005e-01,2.719437104899529722e-01,2.839949327002183610e-02,-9.155480924398835541e-01,6.084263484304339720e-01,-1.189451204424298192e+00,-7.824254470614956380e-01,-5.007404755428279675e-02,-1.233407023150191018e+00,-6.061185737496520981e-02,-1.455454888841435646e-01,3.376016861842844885e-01
3.630832788853068094e-02,-4.022045868659595014e-01,-3.826940110971163711e-01,-4.215918994800046948e-01,-6.321785949730889254e-01,1.901108212379326035e-01,8.095353601889257456e-02,-8.196858903030058707e-01,4.853980277989441983e-01,-1.086403035967367980e+00,-6.809905285844031209e-01,-9.083068470255500904e-02,-1.064831388704059911e+00,-9.345938633941980322e-03,-1.060439192189196189e-01,2.765520129584311260e-01
4.351520740030378337e-02,-4.649358928872861507e-01,-3.898115839413636707e-01,-4.643127233259086162e-01,-6.736454284755597488e-01,2.081935029706542262e-01,6.057950070960754774e-02,-9.008524414964823590e-01,5.538436378292110884e-01,-1.098137429336478510e+00,-6.621092888946871202e-01,-6.039743639110072004e-02,-1.119166347540978101e+00,-8.069269477078637454e-03,-1.038367974004638233e-01,3.114643430123754664e-01
4.540676876088311359e-02,-2.706816454789209292e-01,-3.271143945979551604e-01,-3.683821311847786384e-01,-5.031377211499796775e-01,1.488881640760693070e-01,6.754124916487357078e-02,-6.972183930817159592e-01,3.260909915631797218e-01,-9.118557545421370758e-01,-6.235660443454692503e-01,-9.981739804355695134e-02,-8.088200471732228669e-01,-1.888184137444796646e-03,-2.690536280756938153e-02,2.393620162887412917e-01
3.888520372559198246e-02,-4.854826365849561620e-01,-4.318029388610550301e-01,-4.484329784140866915e-01,-6.721967063354346017e-01,2.938759424169657408e-01,-2.711727216730807060e-03,-9.419646101598466714e-01,5.474928987128305780e-01,-1.086449695507227142e+00,-6.931282352614897002e-01,-1.221543213477459776e-02,-1.099012375652477225e+00,-5.371878276542097624e-02,-9.748244186535177935e-02,3.732387013061680414e-01
-5.352922384334205669e-02,-4.138358271536418109e-01,-2.966316357641821666e-01,-3.979809341836980652e-01,-4.151409161588625052e-01,2.498936352787944626e-01,-1.928554027478218968e-01,-5.786499295299020185e-01,2.151548627740443032e-01,-5.913229154788156583e-01,-4.831030222057916546e-01,4.714697361564912370e-02,-4.601448194461122410e-01,5.697054968539953801e-02,5.757193546848080046e-02,2.675158579192774000e-01
-1.924324802925181099e-01,-2.877670619830306475e-01,-3.140311399583570751e-01,-3.597247952843074525e-01,-3.141241045581520397e-01,3.232440105199601010e-01,-3.000531074550866206e-01,-4.353238317231041266e-01,6.936515797707683284e-02,-3.776404635862521397e-01,-4.658715673619107100e-01,1.377522592465685036e-01,-2.191112626012030051e-01,4.810899540190959750e-02,1.622189895869164400e-01,3.711882954912715804e-01
-1.535353500952781058e-01,1.501252038329819495e-02,-2.220878091473612592e-01,-2.493449132959063008e-01,-1.700708583991382139e-01,1.013862543037812453e-01,-1.677297274122082626e-01,-5.200427565211721559e-01,-2.852326855276673956e-01,-3.773211986484757419e-01,-5.737147527108260592e-01,-5.032859587708403415e-02,1.009659314276631498e-01,7.047607527210095202e-02,3.238704719785424624e-01,2.406168733799039505e-01
-4.257101424725978633e-01,-1.285362167488471596e-01,-2.851411891907011942e-01,-4.482127397496624699e-01,-5.620446171075958730e-02,-2.531467774028896972e-02,-2.920822519363614478e-01,-3.766097491598680014e-01,-3.174768170623085695e-01,-5.530269667601382944e-01,-8.004365554592958176e-01,-6.395485750833981853e-02,1.927764360512422559e-01,2.260341836446617403e-01,3.215609288573138547e-01,6.630042434928533346e-02
-3.005579303339516728e-01,-1.440847994084483996e-01,-2.867327179038984819e-01,-3.632448196604703416e-01,-2.520958681856339534e-01,1.879480034091526031e-01,-2.759498260539858250e-01,-5.002783812774792560e-01,-1.499127364184884570e-01,-4.234213085026960477e-01,-5.665953274682882235e-01,5.857898578169843523e-02,-5.929428212769340123e-02,1.515162390271277137e-01,2.603614305888543590e-01,2.959841336320900296e-01
1.577203451319313457e-02,-4.091578306492063555e-01,-4.567327825689312393e-01,-4.493159432641982698e-01,-7.172600253570771134e-01,2.002372161097518144e-01,1.425681851655890287e-01,-9.332298717739354599e-01,5.760601289232971656e-01,-1.199645833021803609e+00,-6.919066562762891115e-01,-5.658513485349966898e-02,-1.144978413695242114e+00,-5.366470503422480359e-02,-9.205511235023314254e-02,3.115570906822900388e-01
-4.135195345130746047e-01,-4.027882002942629464e-02,-2.860404017846582825e-01,-4.495691474020107048e-01,2.362385092855330201e-02,5.188361880354945901e-03,-3.163930019419605721e-01,-3.601533864063311552e-01,-4.730129309655504710e-01,-3.809852367369146453e-01,-7.936154948717877300e-01,-5.349694385604448349e-02,3.805836110107923553e-01,1.800247996726893618e-01,3.922851084753959938e-01,1.099453753166365622e-01
-3.696814251823090647e-01,-3.841643193913069770e-02,-3.062645705033946730e-01,-4.381983889010893085e-01,-3.371417064045652973e-02,9.787698294317121947e-03,-3.006274287807810808e-01,-3.902254465665539462e-01,-4.534031306032844655e-01,-4.774561334619621400e-01,-8.051048009516759141e-01,-4.002444260918913005e-02,3.677105348713691213e-01,1.955404924258688504e-01,4.144589279242741897e-01,1.419963797183503018e-01
-2.123386750089925057e-01,6.236302940022694918e-02,-2.114560408081433140e-01,-3.050052034614054164e-01,-1.450175912541859791e-01,1.384063986896061083e-01,-2.440233928180805256e-01,-5.533856259573894931e-01,-4.812868378748641485e-01,-2.950233652748535107e-01,-6.157570431389493004e-01,-4.116942632831188664e-02,2.807574725645280989e-01,9.951794375008288229e-02,4.098310782202067570e-01,2.595873890478189172e-01
-1.949805824091078998e-01,4.541817996760001003e-02,-2.150151983747113360e-01,-2.748377459204067730e-01,-1.582913016587390309e-01,1.810532317961252025e-01,-2.781060676784996022e-01,-5.538290655424477071e-01,-4.496395456924130452e-01,-2.356467477520993448e-01,-5.618406735457081025e-01,1.476440789435118708e-02,3.030619043003703328e-01,1.080484943026837619e-01,4.183470637219089960e-01,2.992314542902496100e-01
-1.247336662928472950e-01,1.210694816906324328e-01,-2.134690282522457572e-01,-1.548353596623822381e-01,-1.737797499491184061e-01,2.143521343700414694e-01,-2.848191693839133287e-01,-5.521819252058189909e-01,-4.950359512660916228e-01,-1.647028697160964061e-01,-5.530331638769472313e-01,2.518827444842009974e-02,3.409445163665800194e-01,4.092385810811612068e-02,4.773329772824836947e-01,4.222554105948502223e-01
-9.554191394938565951e-02,1.297851070241890226e-01,-1.684966533331563043e-01,-2.089930654224553264e-01,-1.710531672122166391e-01,1.564585279645700211e-01,-1.578461368098974804e-01,-5.572999197958790063e-01,-4.427701800357943807e-01,-2.430870138424221227e-01,-5.324938099412256376e-01,-5.280915150346599668e-02,2.717440331336201664e-01,4.841374685522006199e-02,4.185698685621210280e-01,2.866853651537869530e-01
-2.067938845750132981e-01,6.657803403376497120e-02,-2.384550889944112850e-01,-2.576009105817068656e-01,-1.325815952398770592e-01,1.354158133183185897e-01,-2.691488401421944232e-01,-4.952224334817740270e-01,-5.058786562551456090e-01,-2.467343336347868066e-01,-6.021691622307899783e-01,-6.965072659066006734e-03,3.478090033506895384e-01,1.052870094399355333e-01,4.355802428698660744e-01,2.778447939887390694e-01
-1.361108907969212634e-01,2.033485150092176688e-02,-1.953634201293148742e-01,-2.576695465029094634e-01,-1.876310368968967246e-01,1.009424375395839985e-01,-1.512363942696378638e-01,-4.881625312206204215e-01,-2.831351654271856977e-01,-3.291294550613169667e-01,-4.864864047850261386e-01,-3.590752345823705616e-02,1.028061238587866938e-01,8.292215538285023502e-02,2.985223064075332444e-01,2.281842134994908067e-01
-3.117942621364958034e-01,-5.286601856637609259e-02,-2.779451447084436144e-01,-3.593693484444402952e-01,-1.198073681806482577e-01,1.509006524755887313e-01,-3.232453627370611704e-01,-4.608408266238134821e-01,-3.634562450898919383e-01,-3.677428114450002061e-01,-6.943362278476021832e-01,-2.526160473170681840e-03,2.488894819701605865e-01,1.575460496031410307e-01,3.677461166893193911e-01,2.563989284125292589e-01
-2.326755544703978107e-01,-1.989214553440281710e-02,-2.455620089698832831e-01,-3.542603418780568281e-01,-1.193823359873381201e-01,1.031022404064811798e-01,-2.297857690819759546e-01,-4.578435267488270011e-01,-3.833660307121604660e-01,-3.191948456287243552e-01,-6.310880241633820553e-01,-1.979530052892381278e-02,2.826474682882522127e-01,1.378955555534080724e-01,3.668953740574974476e-01,1.897518425957335497e-01
-4.152033962290466729e-01,-7.279798490908494235e-02,-2.609107407154871439e-01,-4.786750131816570053e-01,4.789600055304702418e-03,1.201861506795548484e-03,-3.283567248163852259e-01,-4.049050608005014262e-01,-4.524276866962363419e-01,-4.319828697227030556e-01,-8.005596364748375215e-01,-6.313640194657578475e-02,3.636070444745856389e-01,2.453115477078939566e-01,3.858464904461558764e-01,7.574321575555147124e-02
-4.818993643831298579e-01,-5.385592416478881400e-02,-2.827249645920464349e-01,-4.892704735087543555e-01,-2.322707962211744553e-02,-2.217715633129035621e-02,-3.290317044698641835e-01,-3.842524207175971873e-01,-4.787212586518155844e-01,-4.698356410094844393e-01,-8.306523768819960019e-01,-6.143849126491162521e-02,3.339241639941327167e-01,2.449017249007616193e-01,3.947817909040838291e-01,1.055321874265295612e-01
-4.020296259725011367e-01,-3.873990735255104789e-02,-2.858244463907633204e-01,-4.483708519547504046e-01,-1.142259263158851637e-02,1.609820489966037188e-02,-3.266869147120510797e-01,-4.004523232212176542e-01,-5.094825941213341203e-01,-4.588517892842622903e-01,-8.261499277820347764e-01,-3.518955076893488104e-02,4.216602747430411302e-01,1.919746003671623513e-01,4.420302920401573687e-01,1.247167829036534836e-01
-3.411889950501935387e-02,-4.970738540369509240e-01,-3.970106794533749817e-01,-4.791000947760693518e-01,-5.845075904982924841e-01,3.127223263093005801e-01,-7.212914399824919831e-02,-8.878558973252695941e-01,4.857404709210487725e-01,-9.382647014487728310e-01,-6.473431546583416907e-01,1.725169919685796277e-02,-1.002110793007287226e+00,-6.381085627344049160e-02,-5.976768526132388709e-02,3.254848309745382862e-01
-9.685715950589758594e-02,-6.175337435885355220e-01,-4.280066082461704835e-01,-5.088783838175438001e-01,-5.580488720655353285e-01,4.305556373369400225e-01,-2.828541166917565852e-01,-8.893398643533632075e-01,4.773657069543514875e-01,-8.001484667242637627e-01,-5.989271579345364360e-01,1.547980657181542985e-01,-8.059384147286352551e-01,-6.664357126133450826e-02,1.042761170998249450e-02,4.092082200974513362e-01
-3.520924591679974736e-02,-5.417840271626632731e-01,-3.856641745689352030e-01,-5.072801140788277818e-01,-6.056104849867228745e-01,3.547686804543983552e-01,-1.103701319519498625e-01,-9.165131227040215212e-01,5.137902288738063206e-01,-9.514353487412303689e-01,-6.813532126639837427e-01,2.510161275888741356e-02,-1.022300002909467542e+00,-5.263923376180558444e-02,-8.244574177849617325e-02,3.449464564951112977e-01
-4.128286822880110618e-01,-9.364825945054383594e-02,-2.858729055876566005e-01,-4.699829935427393690e-01,1.230698061721583435e-02,-1.865131442310192719e-02,-3.043795495154179021e-01,-3.795162760365137777e-01,-4.133732303608995129e-01,-4.788256501120806141e-01,-8.092441910118181037e-01,-6.493591051656470714e-02,3.567560109569913318e-01,1.978746193130102859e-01,3.584701963612714759e-01,6.799424576837420631e-02
-3.891764759552475694e-01,-1.164124160446864537e-01,-2.832524917080214699e-01,-4.378317995276762020e-01,-6.558165535741432295e-02,-3.144348510320334883e-02,-2.363424277848252819e-01,-3.944985446468817769e-01,-2.883317023378156319e-01,-5.981168500027433943e-01,-8.106165958681597061e-01,-9.550028734138385489e-02,1.395961796586502046e-01,2.216414163125068060e-01,2.945507160083643550e-01,7.501487938155414203e-02
-4.395283384785553249e-01,-5.828667925611874523e-02,-3.068047906125788149e-01,-4.589073875936816038e-01,8.816100316526060895e-03,5.580949131661688128e-02,-3.318109915500067064e-01,-3.363220122920032584e-01,-4.354688023148328146e-01,-3.835948809217064048e-01,-8.007960703574021899e-01,-1.638610742853408367e-02,3.650677597429951016e-01,1.774968080434821127e-01,3.803190450616460438e-01,1.397143656414515933e-01
-2.948911515875942899e-02,-3.852497120786311791e-01,-4.270741326833297213e-01,-4.340967297333446218e-01,-6.860697933898565193e-01,1.968794692686100245e-01,1.126021959402864064e-01,-8.836179930584691089e-01,5.372750295205257487e-01,-1.122441704397144635e+00,-6.370816942388450865e-01,-3.014811800048268486e-02,-1.063779136209136444e+00,-4.548675836184987165e-02,-5.518657055547029899e-02,3.097670180056976141e-01
-8.781889946682404358e-02,2.002642917639316789e-01,-2.254168012809897870e-01,-1.126613898484905840e-01,-1.873165007054017339e-01,2.231557833456006279e-01,-2.777475356177595556e-01,-5.950318594119731186e-01,-6.211448956729843651e-01,-1.560952242389589961e-01,-6.065689842758092976e-01,3.339566476536157125e-02,3.894705914512396894e-01,2.141277380801082444e-02,5.828880669029615769e-01,5.170289102464686870e-01
-6.212930364615239232e-02,-2.232780595923498090e-01,-3.216539208808386063e-01,-3.280620873256020475e-01,-3.590654773330939631e-01,6.562547222324732754e-02,1.221625844154877391e-02,-5.889800543396687127e-01,1.851072693699339078e-01,-7.383716984483992274e-01,-5.880550408999501988e-01,-9.140947307523150656e-02,-5.160570143324586523e-01,7.699874295422252934e-02,5.524107414743838207e-02,1.642005404237210087e-01
-1.421783034372620380e-01,9.107205170272456018e-02,-2.097787968159583183e-01,-2.346587130882036576e-01,-1.878915804373359200e-01,1.593132154510110698e-01,-1.732711156873085745e-01,-5.633622303372382012e-01,-4.238514071670034244e-01,-2.979943798101396535e-01,-5.437346516615793046e-01,-1.939171759797983854e-02,2.285826135469263554e-01,5.145223631001683701e-02,3.892104681904866026e-01,2.772668706046228504e-01
-1.048585516736482287e-01,1.648435238846160111e-01,-2.286354740943114250e-01,-9.479057795478162962e-02,-1.600170090472405049e-01,2.347708385726678393e-01,-2.818731924963903679e-01,-5.267381713387849773e-01,-5.521739774082544683e-01,-1.391713473603443108e-01,-5.903200487920278183e-01,4.529283795434838750e-02,3.730419632276583131e-01,2.209698926895319743e-02,5.338471646538766047e-01,4.912770924657306471e-01
-2.358114537434092550e-01,1.771208083054501628e-02,-3.036840970255648697e-01,-3.175474510834008224e-01,-1.870840295666143793e-01,2.562420437658559091e-01,-4.108827529865441419e-01,-4.540144029059976494e-01,-4.698467143670905233e-01,-1.169005150044910013e-01,-5.821756724445796838e-01,7.286444574079598002e-02,4.071806817565322700e-01,1.033138156190160500e-01,4.855514428082541301e-01,4.422744179705109802e-01
5.434478154538891631e-02,-3.976530062912668750e-01,-3.767738586516591881e-01,-4.066181735088258420e-01,-5.940258514994191108e-01,1.722629169924423664e-01,8.519006197561958260e-02,-7.844037115578313957e-01,4.641784750322649478e-01,-1.000839814081270207e+00,-6.540719369846439424e-01,-8.611007525661541762e-02,-9.705985989777174971e-01,-4.307342854457962833e-02,-8.801175097633767708e-02,2.767513518060291666e-01
